job_id,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,required_skills,certifications,posting_date,current_job_openings,required_qualifications,industry_demand,hiring_trends,candidate_profiles,recruitment_timelines
1669,2022,SE,FT,Security Engineer,120000,GBP,152099,GB,0,GB,M,"Azure, SOC",AWS Security,2026-07-27,69,Experience-Based,High,Growing,Experienced,Moderate
1670,2022,MI,FT,Security Analyst,65000,USD,65000,US,100,US,M,"Python, Security+",AWS Security,2026-07-28,10,Bachelor's Degree,Medium,Stable,Entry-Level,Slow
1671,2022,MI,FT,Security Analyst,55000,USD,55000,US,100,US,M,"Azure, SOC",None,2026-07-29,27,Bachelor's Degree,High,Declining,Experienced,Moderate
1672,2022,SE,FT,Security Engineer,230000,USD,230000,US,0,US,M,Network Security,AWS Security,2026-07-30,68,Certification Only,High,Declining,Mixed,Slow
1673,2022,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M,None,None,2026-07-31,91,Experience-Based,Low,Declining,Mixed,Moderate
1674,2022,SE,FT,Security Engineer,182750,USD,182750,US,100,US,M,None,AWS Security,2026-08-01,47,Certification Only,High,Declining,Experienced,Slow
1675,2022,SE,FT,Security Engineer,153000,USD,153000,US,100,US,M,None,CISSP,2026-08-02,27,Bachelor's Degree,Low,Stable,Mixed,Slow
1676,2022,MI,FT,Security Engineer,210000,USD,210000,US,100,US,M,"Azure, SOC",None,2026-08-03,34,Master's Degree,Low,Declining,Experienced,Fast
1677,2022,MI,FT,Security Engineer,140000,USD,140000,US,100,US,M,Network Security,CEH,2026-08-04,81,Experience-Based,Medium,Stable,Experienced,Moderate
1678,2022,SE,FT,Security Engineer,207000,USD,207000,US,100,US,M,"Python, Security+",CISSP,2026-08-05,22,Bachelor's Degree,High,Declining,Mixed,Moderate
1679,2022,SE,FT,Security Engineer,153000,USD,153000,US,100,US,M,"Python, Security+",None,2026-08-06,91,Bachelor's Degree,High,Declining,Mixed,Fast
1680,2022,MI,FT,Security Engineer,182000,USD,182000,US,100,US,M,"Azure, SOC",None,2026-08-07,83,Master's Degree,Low,Growing,Mixed,Slow
1681,2022,MI,FT,Security Engineer,153000,USD,153000,US,100,US,M,None,CEH,2026-08-08,25,Bachelor's Degree,Medium,Stable,Mixed,Slow
1682,2022,SE,FT,Security Engineer,220100,USD,220100,US,100,US,M,"AWS, Kubernetes",None,2026-08-09,61,Bachelor's Degree,Medium,Growing,Experienced,Fast
1683,2022,SE,FT,Security Engineer,176080,USD,176080,US,100,US,M,"Azure, SOC",AWS Security,2026-08-10,27,Experience-Based,High,Stable,Mixed,Fast
1684,2022,SE,FT,Security Engineer,120000,USD,120000,US,100,US,M,"Azure, SOC",CEH,2026-08-11,95,Experience-Based,Low,Declining,Mixed,Slow
1685,2022,SE,FT,Security Engineer,90000,USD,90000,US,100,US,M,Network Security,CISSP,2026-08-12,49,Experience-Based,High,Declining,Entry-Level,Moderate
1686,2022,MI,FT,Security Analyst,60000,USD,60000,US,100,US,M,"Python, Security+",CISSP,2026-08-13,48,Certification Only,High,Stable,Mixed,Fast
1687,2022,MI,FT,Security Analyst,50000,USD,50000,US,100,US,M,"Azure, SOC",AWS Security,2026-08-14,86,Master's Degree,High,Growing,Mixed,Fast
1688,2022,SE,FT,Security Engineer,276900,USD,276900,US,100,US,M,"Azure, SOC",CISSP,2026-08-15,92,Experience-Based,High,Stable,Experienced,Fast
1689,2022,SE,FT,Security Engineer,104400,USD,104400,US,100,US,M,None,None,2026-08-16,51,Certification Only,Low,Stable,Experienced,Fast
1690,2022,SE,FT,Security Engineer,192400,USD,192400,US,100,US,M,None,None,2026-08-17,44,Certification Only,Medium,Declining,Entry-Level,Fast
1691,2022,SE,FT,Security Engineer,90700,USD,90700,US,100,US,M,"AWS, Kubernetes",AWS Security,2026-08-18,55,Master's Degree,High,Growing,Mixed,Fast
1692,2022,SE,FT,Security Engineer,210000,USD,210000,CA,100,CA,M,Network Security,CISSP,2026-08-19,46,Master's Degree,High,Stable,Mixed,Slow
1693,2022,SE,FT,Security Engineer,160000,USD,160000,CA,100,CA,M,"AWS, Kubernetes",CISSP,2026-08-20,11,Bachelor's Degree,High,Growing,Mixed,Slow
1694,2022,MI,FT,Security Engineer,208775,USD,208775,US,100,US,M,None,AWS Security,2026-08-21,54,Certification Only,High,Growing,Mixed,Fast
1695,2022,MI,FT,Security Engineer,147800,USD,147800,US,100,US,M,"Python, Security+",CEH,2026-08-22,52,Experience-Based,Medium,Stable,Mixed,Slow
1696,2022,SE,FT,DevSecOps Engineer,157000,USD,157000,US,0,US,M,None,CISSP,2026-08-23,88,Master's Degree,Medium,Growing,Mixed,Moderate
1697,2022,SE,FT,DevSecOps Engineer,108000,USD,108000,US,0,US,M,Network Security,CEH,2026-08-24,95,Certification Only,Medium,Declining,Entry-Level,Moderate
1698,2022,MI,FT,DevSecOps Engineer,152000,USD,152000,US,0,US,M,None,CISSP,2026-08-25,10,Experience-Based,Medium,Declining,Mixed,Fast
1699,2022,MI,FT,DevSecOps Engineer,91000,USD,91000,US,0,US,M,Network Security,CISSP,2026-08-26,95,Certification Only,High,Declining,Mixed,Moderate
1700,2022,SE,FT,Security Engineer,200100,USD,200100,US,100,US,M,Network Security,CISSP,2026-08-27,13,Master's Degree,Low,Declining,Mixed,Moderate
1701,2022,SE,FT,Security Engineer,160080,USD,160080,US,100,US,M,Network Security,CISSP,2026-08-28,61,Bachelor's Degree,Medium,Growing,Entry-Level,Slow
1702,2022,MI,FT,Cyber Security Analyst,111000,USD,111000,CH,50,CH,L,Network Security,None,2026-08-29,35,Certification Only,Medium,Declining,Mixed,Slow
1703,2022,MI,FT,Security Engineer,200000,USD,200000,US,100,US,L,Network Security,CEH,2026-08-30,25,Experience-Based,High,Stable,Entry-Level,Slow
1704,2022,SE,FT,Information Security Manager,1600000,INR,20741,IN,0,BR,L,"Python, Security+",CEH,2026-08-31,94,Master's Degree,High,Declining,Experienced,Slow
1705,2022,EN,FT,Security Consultant,75000,CAD,58697,CA,100,CA,L,"AWS, Kubernetes",CISSP,2026-09-01,44,Bachelor's Degree,High,Stable,Mixed,Moderate
1706,2022,EX,FT,Director of Information Security,220000,USD,220000,US,100,US,M,"Azure, SOC",CISSP,2026-09-02,49,Experience-Based,High,Stable,Entry-Level,Fast
1707,2022,EN,FT,Cyber Security Architect,150000,USD,150000,GH,100,US,M,"AWS, Kubernetes",CEH,2026-09-03,81,Experience-Based,Low,Declining,Experienced,Slow
1708,2022,SE,FT,Principal Security Engineer,271600,USD,271600,US,100,US,L,Network Security,None,2026-09-04,53,Experience-Based,Low,Declining,Entry-Level,Moderate
1709,2022,MI,FT,Security Consultant,122500,USD,122500,US,100,US,S,"Python, Security+",AWS Security,2026-09-05,91,Certification Only,Medium,Growing,Entry-Level,Slow
1710,2022,MI,FT,Cyber Security Architect,129000,USD,129000,US,100,US,L,None,AWS Security,2026-09-06,24,Master's Degree,Low,Stable,Experienced,Moderate
1711,2022,SE,FT,Principal Security Engineer,260000,USD,260000,US,100,US,L,"Python, Security+",CEH,2026-09-07,96,Experience-Based,Medium,Declining,Mixed,Slow
1712,2022,SE,FT,Information Security Manager,145000,USD,145000,US,100,US,L,Network Security,CISSP,2026-09-08,21,Certification Only,Medium,Growing,Mixed,Fast
1713,2022,SE,FT,Vulnerability Researcher,135000,USD,135000,ES,100,US,S,"Python, Security+",CISSP,2026-09-09,32,Master's Degree,Low,Declining,Entry-Level,Slow
1714,2022,EN,FT,Information Security Analyst,70000,BRL,13658,BR,100,BR,L,"Python, Security+",None,2026-09-10,45,Master's Degree,Medium,Declining,Experienced,Fast
1715,2022,MI,FT,Cyber Threat Intelligence Analyst,126000,USD,126000,US,0,US,M,Network Security,AWS Security,2026-09-11,70,Certification Only,High,Declining,Mixed,Slow
1716,2022,MI,FT,Computer Forensic Software Engineer,122000,USD,122000,US,50,US,L,"Python, Security+",None,2026-09-12,29,Certification Only,Medium,Stable,Entry-Level,Slow
1717,2022,EN,FT,Cyber Security Analyst,45500,EUR,48686,DE,50,DE,S,"Azure, SOC",AWS Security,2026-09-13,62,Experience-Based,High,Declining,Experienced,Slow
1718,2022,MI,FT,Security Operations Engineer,75000,EUR,80252,FR,100,FR,L,"Azure, SOC",CEH,2026-09-14,45,Master's Degree,Low,Growing,Entry-Level,Moderate
1719,2022,MI,FT,Incident Response Analyst,140000,USD,140000,US,100,US,L,"Python, Security+",AWS Security,2026-09-15,10,Bachelor's Degree,Low,Declining,Experienced,Moderate
1720,2022,SE,FT,Cyber Security Architect,150000,USD,150000,US,100,US,L,None,None,2026-09-16,79,Certification Only,Medium,Declining,Mixed,Fast
1721,2021,SE,FT,Security Researcher,172500,USD,172500,US,100,US,L,Network Security,None,2026-09-17,42,Master's Degree,High,Growing,Mixed,Fast
1722,2022,MI,FT,Cyber Threat Intelligence Analyst,120000,USD,120000,US,50,US,L,"Azure, SOC",None,2026-09-18,10,Master's Degree,Medium,Growing,Entry-Level,Moderate
1723,2022,EX,FT,Application Security Analyst,259000,USD,259000,US,50,US,L,None,CEH,2026-09-19,49,Experience-Based,Low,Stable,Mixed,Fast
1724,2022,SE,FT,Cyber Threat Intelligence Analyst,180000,USD,180000,US,50,US,L,"Python, Security+",AWS Security,2026-09-20,79,Bachelor's Degree,Medium,Stable,Mixed,Fast
1725,2022,SE,FT,Information Security Manager,250000,USD,250000,US,100,US,L,None,AWS Security,2026-09-21,18,Experience-Based,Medium,Stable,Experienced,Moderate
1726,2022,EN,FT,Cyber Threat Intelligence Analyst,105000,USD,105000,US,100,US,L,"AWS, Kubernetes",None,2026-09-22,70,Bachelor's Degree,High,Stable,Mixed,Moderate
1727,2022,SE,FT,IT Security Analyst,104000,USD,104000,US,100,US,M,"Azure, SOC",AWS Security,2026-09-23,44,Bachelor's Degree,Low,Growing,Experienced,Moderate
1728,2022,SE,FT,Security Researcher,192500,USD,192500,US,100,US,S,"Python, Security+",CISSP,2026-09-24,7,Certification Only,Medium,Declining,Experienced,Moderate
1729,2022,EN,FT,Penetration Tester,5800,USD,5800,AZ,0,AZ,L,Network Security,CISSP,2026-09-25,28,Master's Degree,High,Declining,Entry-Level,Slow
1730,2022,MI,FT,Penetration Tester,35620,EUR,38114,RO,0,RO,S,"Python, Security+",CISSP,2026-09-26,23,Master's Degree,Medium,Declining,Experienced,Moderate
1731,2021,SE,FT,Security Engineer,190000,USD,190000,US,0,US,L,Network Security,AWS Security,2026-09-27,22,Master's Degree,High,Stable,Mixed,Fast
1732,2022,MI,FT,Cyber Security Engineer,100000,USD,100000,US,100,US,L,"Python, Security+",CEH,2026-09-28,68,Bachelor's Degree,High,Growing,Experienced,Slow
1733,2022,EN,FT,Penetration Tester,10000,USD,10000,AR,100,ES,S,None,CEH,2026-09-29,92,Master's Degree,Medium,Growing,Experienced,Slow
1734,2022,SE,FT,Cloud Security Architect,224000,USD,224000,US,100,US,L,None,CEH,2026-09-30,39,Certification Only,Low,Growing,Entry-Level,Fast
1735,2022,SE,FT,Cyber Security Analyst,125000,USD,125000,US,100,US,L,None,CEH,2026-10-01,66,Bachelor's Degree,Low,Declining,Mixed,Slow
1736,2021,SE,FT,Cyber Threat Intelligence Analyst,120000,USD,120000,US,100,US,L,"AWS, Kubernetes",CISSP,2026-10-02,5,Bachelor's Degree,High,Stable,Mixed,Fast
1737,2022,MI,FT,Cyber Security Engineer,10000,USD,10000,DZ,50,DZ,M,Network Security,CISSP,2026-10-03,29,Bachelor's Degree,Low,Growing,Mixed,Slow
1738,2022,SE,FT,Application Security Engineer,42000,EUR,44941,RO,100,RO,L,None,None,2026-10-04,49,Bachelor's Degree,High,Stable,Experienced,Slow
1739,2022,SE,FT,Principal Security Engineer,215000,USD,215000,US,100,US,L,"AWS, Kubernetes",AWS Security,2026-10-05,53,Certification Only,Low,Growing,Mixed,Fast
1740,2022,MI,FT,Information Security Engineer,260000,USD,260000,US,100,US,L,Network Security,AWS Security,2026-10-06,93,Master's Degree,Medium,Stable,Mixed,Fast
1741,2022,MI,FT,Information Security Engineer,45000,USD,45000,RO,100,RO,L,"Python, Security+",CEH,2026-10-07,20,Certification Only,Low,Growing,Experienced,Fast
1742,2022,SE,FT,Security Researcher,300000,BRL,58537,BR,100,AQ,L,"AWS, Kubernetes",CISSP,2026-10-08,97,Master's Degree,High,Stable,Entry-Level,Fast
1743,2021,EN,FT,Penetration Tester,50000,USD,50000,US,100,US,L,"Azure, SOC",CEH,2026-10-09,23,Certification Only,High,Growing,Entry-Level,Moderate
1744,2022,SE,FT,Security Consultant,149000,USD,149000,US,100,US,M,"AWS, Kubernetes",None,2026-10-10,27,Experience-Based,Low,Growing,Experienced,Moderate
1745,2020,SE,FT,Security Engineer,107000,USD,107000,US,0,US,L,"AWS, Kubernetes",AWS Security,2026-10-11,87,Experience-Based,Medium,Stable,Entry-Level,Fast
1746,2022,SE,FT,Security Consultant,140000,USD,140000,US,100,US,M,Network Security,AWS Security,2026-10-12,29,Experience-Based,High,Stable,Entry-Level,Moderate
1747,2022,SE,FT,Security Engineer,232000,CAD,181570,CA,100,US,L,"Python, Security+",CEH,2026-10-13,20,Experience-Based,High,Declining,Entry-Level,Fast
1748,2022,SE,FT,Information Security Manager,127000,USD,127000,US,100,US,L,"Azure, SOC",None,2026-10-14,58,Bachelor's Degree,High,Stable,Mixed,Fast
1749,2022,EN,FT,Application Security Analyst,50000,USD,50000,AF,100,AX,L,None,AWS Security,2026-10-15,77,Bachelor's Degree,High,Growing,Entry-Level,Slow
1750,2022,MI,FT,Security Operations Engineer,1400000,INR,18148,IN,100,IN,L,None,None,2026-10-16,5,Certification Only,High,Growing,Mixed,Fast
1751,2022,MI,FT,Information Security Engineer,130000,USD,130000,US,100,US,S,"AWS, Kubernetes",None,2026-10-17,46,Certification Only,Medium,Stable,Entry-Level,Fast
1752,2022,SE,FT,Information Security Manager,135000,USD,135000,US,0,US,L,Network Security,CEH,2026-10-18,23,Experience-Based,Low,Declining,Mixed,Fast
1753,2021,SE,FT,Information Security Manager,135000,USD,135000,US,0,US,L,Network Security,CISSP,2026-10-19,38,Master's Degree,Medium,Stable,Experienced,Fast
1754,2022,EX,FT,Information Security Architect,325000,USD,325000,US,100,US,L,None,CEH,2026-10-20,84,Experience-Based,Medium,Growing,Experienced,Slow
1755,2021,EN,FT,Security Researcher,100000,USD,100000,US,50,US,L,"Azure, SOC",CISSP,2026-10-21,59,Certification Only,High,Growing,Entry-Level,Fast
1756,2022,SE,FT,Information Security Compliance Manager,150000,USD,150000,US,100,US,L,"Python, Security+",None,2026-10-22,22,Experience-Based,Medium,Declining,Mixed,Slow
1757,2022,MI,FT,Product Security Engineer,130000,USD,130000,US,100,US,M,"Azure, SOC",CISSP,2026-10-23,38,Certification Only,High,Stable,Experienced,Fast
1758,2022,SE,FT,Incident Response Analyst,135000,USD,135000,US,100,US,M,"Python, Security+",None,2026-10-24,93,Experience-Based,Medium,Growing,Experienced,Slow
1759,2022,SE,FT,Incident Response Analyst,100000,USD,100000,US,100,US,M,None,AWS Security,2026-10-25,49,Master's Degree,High,Growing,Experienced,Moderate
1760,2022,EN,FT,SOC Analyst,85000,USD,85000,US,0,US,L,"Python, Security+",AWS Security,2026-10-26,10,Experience-Based,High,Growing,Experienced,Slow
1761,2021,SE,FT,Information Security Analyst,180000,USD,180000,US,100,US,L,Network Security,AWS Security,2026-10-27,25,Master's Degree,Medium,Stable,Entry-Level,Slow
1762,2022,SE,FT,Cyber Security Engineer,150000,USD,150000,US,100,US,L,"AWS, Kubernetes",CEH,2026-10-28,74,Master's Degree,Medium,Stable,Mixed,Fast
1763,2022,EN,FT,Cyber Security Analyst,55000,USD,55000,US,0,US,M,"AWS, Kubernetes",CEH,2026-10-29,52,Certification Only,Low,Declining,Experienced,Slow
1764,2021,SE,FT,Incident Response Analyst,175000,USD,175000,US,100,US,M,None,None,2026-10-30,43,Master's Degree,Low,Growing,Entry-Level,Slow
1765,2022,EN,FT,DevOps Security Engineer,70000,USD,70000,US,100,US,L,Network Security,AWS Security,2026-10-31,35,Bachelor's Degree,Low,Growing,Experienced,Fast
1766,2021,EN,FT,Application Security Engineer,200000,USD,200000,US,100,US,L,"Azure, SOC",CEH,2026-11-01,14,Bachelor's Degree,Medium,Declining,Experienced,Moderate
1767,2022,MI,FT,Cyber Security Engineer,410000,USD,410000,IN,100,IN,L,Network Security,AWS Security,2026-11-02,34,Bachelor's Degree,Medium,Growing,Experienced,Moderate
1768,2022,MI,FT,Lead Security Engineer,60000,GBP,76049,GB,100,GB,L,"AWS, Kubernetes",CEH,2026-11-03,22,Certification Only,High,Declining,Experienced,Moderate
1769,2022,MI,FT,Information Security Analyst,90000,USD,90000,US,100,US,L,"AWS, Kubernetes",CISSP,2026-11-04,64,Bachelor's Degree,Low,Declining,Entry-Level,Slow
1770,2022,EX,FT,Incident Response Manager,201000,USD,201000,US,100,US,L,Network Security,CISSP,2026-11-05,92,Certification Only,High,Growing,Mixed,Fast
1771,2022,SE,FT,Security Engineer,196000,USD,196000,US,100,US,L,Network Security,AWS Security,2026-11-06,77,Certification Only,High,Stable,Entry-Level,Moderate
1772,2021,SE,FT,Security Researcher,137000,USD,137000,US,50,US,M,"AWS, Kubernetes",None,2026-11-07,99,Bachelor's Degree,High,Stable,Entry-Level,Moderate
1773,2022,MI,FT,Cyber Security Analyst,180000,USD,180000,US,100,US,L,"Azure, SOC",CEH,2026-11-08,19,Master's Degree,High,Stable,Entry-Level,Moderate
1774,2022,MI,FT,Application Security Engineer,250000,USD,250000,US,100,US,L,None,CEH,2026-11-09,8,Experience-Based,Low,Stable,Experienced,Moderate
1775,2021,SE,FT,Information Security Architect,128000,USD,128000,US,100,US,L,None,CISSP,2026-11-10,67,Certification Only,High,Growing,Mixed,Fast
1776,2022,SE,FT,Threat Intelligence Analyst,150000,USD,150000,US,100,US,L,Network Security,CISSP,2026-11-11,44,Bachelor's Degree,Medium,Declining,Experienced,Moderate
1777,2022,MI,FT,Security Engineer,150000,USD,150000,US,0,US,L,None,None,2026-11-12,13,Certification Only,Medium,Declining,Entry-Level,Slow
1778,2022,MI,FT,Information Security Manager,180000,USD,180000,US,100,US,L,"AWS, Kubernetes",None,2026-11-13,13,Master's Degree,Medium,Growing,Experienced,Slow
1779,2022,SE,FT,Vulnerability Management Engineer,130000,USD,130000,US,0,US,L,"AWS, Kubernetes",None,2026-11-14,30,Master's Degree,Low,Stable,Mixed,Fast
1780,2022,MI,FT,Incident Response Analyst,127000,USD,127000,US,100,US,L,Network Security,AWS Security,2026-11-15,8,Bachelor's Degree,High,Declining,Mixed,Moderate
1781,2022,MI,FT,Cloud Security Engineer,108856,USD,108856,US,0,US,L,Network Security,CISSP,2026-11-16,85,Certification Only,Low,Growing,Experienced,Moderate
1782,2022,MI,FT,Cyber Security Specialist,90000,EUR,96303,DE,50,DE,L,Network Security,AWS Security,2026-11-17,20,Experience-Based,High,Growing,Entry-Level,Slow
1783,2021,SE,FT,Cyber Security Researcher,315000,BRL,58390,BR,100,BR,L,"Azure, SOC",CISSP,2026-11-18,19,Experience-Based,Low,Stable,Experienced,Fast
1784,2022,EX,FT,Chief Information Security Officer,48000,EUR,51361,SI,0,SI,M,None,CISSP,2026-11-19,56,Certification Only,Low,Growing,Entry-Level,Slow
1785,2022,MI,FT,Incident Response Analyst,87000,USD,87000,US,50,US,L,Network Security,CEH,2026-11-20,73,Certification Only,High,Declining,Mixed,Fast
1786,2021,EN,FT,Security Operations Analyst,45000,EUR,53192,DE,100,DE,S,"Python, Security+",CISSP,2026-11-21,9,Certification Only,Low,Declining,Experienced,Fast
1787,2022,EN,FT,Penetration Tester,2000,USD,2000,RO,50,RO,M,"Python, Security+",CISSP,2026-11-22,24,Bachelor's Degree,High,Growing,Mixed,Fast
1788,2022,SE,FT,IT Security Engineer,130000,USD,130000,US,50,US,L,"AWS, Kubernetes",AWS Security,2026-11-23,83,Master's Degree,Medium,Declining,Entry-Level,Slow
1789,2021,SE,FT,Lead Security Engineer,85000,EUR,100474,ES,100,ES,L,None,CISSP,2026-11-24,22,Experience-Based,Medium,Growing,Entry-Level,Fast
1790,2022,SE,FT,Security Researcher,92000,EUR,98443,FR,100,US,L,Network Security,AWS Security,2026-11-25,6,Bachelor's Degree,Medium,Declining,Experienced,Slow
1791,2022,MI,FT,DevSecOps Engineer,150000,USD,150000,US,100,US,L,"Python, Security+",None,2026-11-26,97,Certification Only,Low,Stable,Experienced,Slow
1792,2021,SE,FT,Penetration Testing Engineer,160000,USD,160000,US,100,US,L,None,CISSP,2026-11-27,17,Certification Only,Medium,Declining,Experienced,Moderate
1793,2021,SE,FT,Cyber Security Engineer,150000,USD,150000,US,50,US,L,"AWS, Kubernetes",CISSP,2026-11-28,8,Master's Degree,High,Stable,Mixed,Slow
1794,2021,MI,FT,Penetration Tester,28000,GBP,38513,GB,100,GB,S,"Azure, SOC",AWS Security,2026-11-29,46,Certification Only,Medium,Stable,Entry-Level,Slow
1795,2021,MI,FT,Information Security Analyst,55000,USD,55000,US,50,US,L,None,None,2026-11-30,78,Bachelor's Degree,Medium,Growing,Entry-Level,Moderate
1796,2022,SE,FT,Information Security Manager,260000,USD,260000,US,100,US,L,None,CEH,2026-12-01,65,Bachelor's Degree,Low,Stable,Mixed,Moderate
1797,2021,EX,FT,Cyber Security Architect,50000,USD,50000,HR,50,HR,L,"Azure, SOC",None,2026-12-02,99,Master's Degree,High,Declining,Experienced,Moderate
1798,2022,MI,FT,Information Security Manager,115000,CAD,90002,CA,100,CA,L,None,AWS Security,2026-12-03,12,Bachelor's Degree,Low,Declining,Experienced,Fast
1799,2021,SE,FT,Information Security Manager,145000,USD,145000,US,0,US,L,"AWS, Kubernetes",None,2026-12-04,71,Experience-Based,Low,Stable,Mixed,Fast
1800,2021,SE,FT,Information Security Manager,135000,USD,135000,US,0,US,L,"AWS, Kubernetes",AWS Security,2026-12-05,67,Bachelor's Degree,High,Growing,Entry-Level,Moderate
1801,2021,MI,FT,Information Security Analyst,88000,USD,88000,US,0,US,L,"Azure, SOC",AWS Security,2026-12-06,13,Bachelor's Degree,Low,Stable,Entry-Level,Fast
1802,2021,MI,FT,Information Security Analyst,84000,USD,84000,US,0,US,L,Network Security,CEH,2026-12-07,98,Bachelor's Degree,High,Declining,Entry-Level,Moderate
